date,number of rooms,security level of the community,residence space,building space,noise level,waterfront,view,air quality level,aboveground space ,basement space,building year,decoration year,district,city,zip code,region,exchange rate,total cost
2014/6/3 0:00,3,3.0,2340,5002,2.0,0,0,3,2340,0,2013,1923,897 SE 11th St,North Bend,WA 98045,USA,6.116050393,427874.0
2014/6/3 0:00,4,2.25,1790,7203,1.0,0,0,4,1110,680,1973,0,19534 34th Ave NE,Lake Forest Park,WA 98155,USA,6.849011461,430000.0001
2014/6/3 0:00,3,2.0,1360,5120,1.5,0,0,4,910,450,1924,0,4822 48th Ave SW,Seattle,WA 98116,USA,7.847526721,430000.0
2014/6/3 0:00,3,2.5,1970,4036,2.0,0,0,4,1970,0,2003,0,35317 SE Ridge St,Snoqualmie,WA 98065,USA,7.622012808,432000.0001
2014/6/3 0:00,3,1.75,2220,132858,1.0,0,0,3,1110,1110,1988,2000,13009 230th Ave SE,Issaquah,WA 98027,USA,7.595459633,435000.0004
2014/6/3 0:00,3,2.25,1680,57063,2.0,0,0,4,1680,0,1989,0,43105 SE 149th St,North Bend,WA 98045,USA,6.321666455,440000.0
2014/6/3 0:00,2,1.0,1230,6600,1.0,0,0,3,1130,100,1906,2014,3934 S Hudson St,Seattle,WA 98118,USA,6.521630293,440000.0001
2014/6/3 0:00,5,2.75,2040,7488,1.0,0,0,4,1200,840,1969,0,12610 NE 142nd St,Kirkland,WA 98034,USA,7.338086212,449500.0
2014/6/3 0:00,4,2.5,3030,9687,2.0,0,0,3,2020,1010,1998,2006,1165 SW 12th St,North Bend,WA 98045,USA,7.926771596,471000.0001
2014/6/3 0:00,3,2.25,1800,43647,1.0,0,0,4,1800,0,1976,1992,20337 156th Ave NE,Woodinville,WA 98072,USA,6.818357772,474900.0001
2014/6/3 0:00,3,2.5,2600,7210,2.0,0,0,3,2600,0,1989,0,5054 NE 23rd St,Renton,WA 98059,USA,6.396508519,474999.9999
2014/6/3 0:00,4,2.25,2220,8872,1.0,0,0,4,1110,1110,1961,2001,5918 128th Ave SE,Bellevue,WA 98006,USA,7.134351517,495000.0
2014/6/3 0:00,3,1.75,1620,4200,1.0,0,0,5,830,790,1945,0,6209 40th Ave NE,Seattle,WA 98115,USA,6.392502492,500000.0
2014/6/3 0:00,3,2.5,2190,4882,2.0,0,0,3,2190,0,1999,0,18649 22nd Pl NE,Lake Forest Park,WA 98155,USA,6.820113814,503000.0001
2014/6/3 0:00,4,2.25,2290,5350,2.0,0,0,4,2120,170,1958,1972,2523 42nd Ave W,Seattle,WA 98199,USA,6.991132434,535000.0
2014/6/3 0:00,3,1.75,1810,3000,1.5,0,0,4,1810,0,1903,0,4331 5th Ave NW,Seattle,WA 98107,USA,6.043977574,544999.9999
2014/6/3 0:00,3,2.5,2110,4099,2.0,0,0,3,2110,0,2001,0,17041 128th Pl NE,Woodinville,WA 98072,USA,7.849463151,548000.0
2014/6/3 0:00,4,2.5,2170,9600,1.0,0,0,3,1460,710,1980,0,8520 169th Ct NE,Redmond,WA 98052,USA,6.993640911,550000.0
2014/6/3 0:00,3,1.75,2000,10182,1.0,0,0,5,1400,600,1963,0,6110 123rd Ave NE,Kirkland,WA 98033,USA,7.977755364,560000.0
2014/6/3 0:00,3,2.25,2090,12112,2.0,0,0,3,2090,0,1983,2009,15703 NE 113th Ct,Redmond,WA 98052,USA,7.993035048,562099.9999
2014/6/3 0:00,3,2.25,3800,33825,1.0,0,0,4,3330,470,1976,1992,24716 142nd Ave SE,Kent,WA 98042,USA,6.257909259,574999.9999
2014/6/3 0:00,4,2.75,3120,7644,2.0,0,0,3,3120,0,2010,0,9423 Ash Ave SE,Snoqualmie,WA 98065,USA,6.513748887,575000.0001
2014/6/3 0:00,4,2.5,3150,5886,2.0,0,0,3,3150,0,2014,0,13516 164th Ave SE,Renton,WA 98059,USA,6.336518903,580134.9998
2014/6/3 0:00,4,4.25,2360,57514,2.0,0,0,4,2360,0,1939,1987,2862 S 354th Ln,Federal Way,WA 98003,USA,7.960754226,590000.0
2014/6/3 0:00,4,2.0,2580,6000,1.0,0,0,5,1300,1280,1950,0,3449 Magnolia Blvd W,Seattle,WA 98199,USA,6.317073303,596165.4286
2014/6/3 0:00,4,2.5,2620,9873,2.0,0,0,3,2620,0,1987,2000,2830 216th Ave SE,Issaquah,WA 98075,USA,6.543993766,600000.0
2014/6/3 0:00,4,2.5,1960,14242,1.0,0,1,4,1290,670,1958,1972,12048 Standring Ct SW,Burien,WA 98146,USA,6.684110846,600000.0
2014/6/3 0:00,3,2.0,2060,4040,1.0,0,0,4,1120,940,1947,1988,510 N 70th St,Seattle,WA 98103,USA,6.5067132,605000.0
2014/6/3 0:00,5,2.5,2070,12000,1.0,0,0,4,1340,730,1967,0,1813 177th Ave NE,Bellevue,WA 98008,USA,6.034784264,613000.0
2014/6/3 0:00,3,2.5,2370,11172,2.0,0,0,3,2370,0,1993,0,12020 SE 76th St,Newcastle,WA 98056,USA,6.851258395,640000.0
2014/6/3 0:00,5,2.75,2550,5040,1.5,0,0,5,2550,0,1902,0,1417 26th Ave,Seattle,WA 98122,USA,6.573527152,650000.0
2014/6/3 0:00,4,2.5,2790,45902,2.0,0,0,3,2790,0,1987,2000,19218 189th Pl NE,Woodinville,WA 98077,USA,7.917064012,654949.9998
2014/6/3 0:00,3,2.5,2290,2798,3.0,0,0,4,2290,0,1953,1983,2402 Delmar Dr E,Seattle,WA 98102,USA,7.412237647,660000.0
2014/6/3 0:00,5,2.75,3040,10257,2.0,0,0,3,3040,0,1993,0,5627 167th Pl SE,Bellevue,WA 98006,USA,6.934081901,667781.2499
2014/6/3 0:00,3,2.75,2390,9313,1.0,0,0,5,1390,1000,1942,0,12575 Corliss Ave N,Seattle,WA 98133,USA,6.062723513,689800.0001
2014/6/3 0:00,4,2.5,2961,12146,2.0,0,0,3,2961,0,1998,2006,21548 SE 28th Ln,Sammamish,WA 98075,USA,6.042099778,695000.0
2014/6/3 0:00,3,2.0,2140,4923,1.0,0,0,4,1070,1070,1928,0,8250 Ashworth Ave N,Seattle,WA 98103,USA,7.637927551,710000.0001
2014/6/3 0:00,3,1.5,1660,8797,1.0,0,0,4,1660,0,1956,0,10414 SE 24th Pl,Bellevue,WA 98004,USA,7.551155481,712499.9999
2014/6/3 0:00,3,2.0,2050,9000,1.0,0,0,4,2050,0,1951,1999,2416 70th Ave SE,Mercer Island,WA 98040,USA,6.445772621,713250.0
2014/6/3 0:00,4,2.5,2870,12648,2.0,0,0,4,2870,0,1986,0,24146 SE 45th Pl,Issaquah,WA 98029,USA,7.811001687,719999.9999
2014/6/3 0:00,3,2.5,2430,54059,2.0,0,0,3,2430,0,1987,2000,15105 262nd Ave SE,Issaquah,WA 98027,USA,6.530173803,770000.0002
2014/6/3 0:00,5,1.0,2550,4623,2.5,0,0,4,2550,0,1905,0,805 30th Ave,Seattle,WA 98122,USA,6.805883321,847000.0001
2014/6/3 0:00,4,2.25,3720,12384,1.0,0,2,5,1860,1860,1970,0,2929 200th Ave SE,Sammamish,WA 98075,USA,7.802468152,874999.9999
2014/6/3 0:00,2,2.5,2680,11214,1.0,0,0,3,2680,0,2006,0,24035 NE Adair Rd,Redmond,WA 98053,USA,6.563174951,930000.0
2014/6/3 0:00,5,3.5,3490,9680,2.0,0,4,3,2460,1030,1980,0,20122 Richmond Beach Dr NW,Shoreline,WA 98177,USA,6.37527053,941499.9999
2014/6/3 0:00,4,3.0,4590,9150,2.0,0,0,3,3490,1100,1981,2013,13003 13th Ave NW,Seattle,WA 98177,USA,7.905212839,959999.9999
2014/6/3 0:00,4,3.75,4130,12320,2.0,0,0,3,4130,0,2001,0,14212 SE 92nd St,Newcastle,WA 98059,USA,6.730746152,1070000.0
2014/6/4 0:00,1,1.0,650,15364,1.0,0,0,4,650,0,1967,0,13712 SE 256th Pl,Kent,WA 98042,USA,7.204206731,129000.0
2014/6/4 0:00,1,1.0,790,13062,1.0,0,0,3,790,0,1942,1999,1641 S 124th St,Seattle,WA 98168,USA,6.892511827,135000.0
2014/6/4 0:00,4,1.75,1720,7200,1.0,0,0,3,1220,500,1974,0,32955-32977 33rd Ave SW,Federal Way,WA 98023,USA,6.378496429,161700.0
2014/6/4 0:00,2,1.0,1500,18540,1.0,0,0,3,1500,0,1950,2005,14426-14598 42nd Ave S,Tukwila,WA 98168,USA,6.18830515,170000.0
2014/6/4 0:00,2,1.0,670,2378,1.0,0,0,3,670,0,1919,2001,3021-1/2 SW Harbor Ln,Seattle,WA 98126,USA,7.141266996,175000.0
2014/6/4 0:00,5,2.0,1750,10284,1.0,0,0,4,1750,0,1943,0,1916 Harrington Cir NE,Renton,WA 98056,USA,6.679949388,189999.9999
2014/6/4 0:00,3,1.0,920,14400,1.0,0,0,4,920,0,1977,0,35632 52nd Ave S,Auburn,WA 98001,USA,7.862356979,212500.0
2014/6/4 0:00,3,2.25,1500,7615,1.0,0,0,3,1150,350,1984,0,32110 12th Pl SW,Federal Way,WA 98023,USA,6.395195285,219950.0
2014/6/4 0:00,3,1.75,1730,11325,1.0,0,0,5,1730,0,1972,0,23403 120th Ave SE,Kent,WA 98031,USA,6.260195308,228944.4445
2014/6/4 0:00,3,1.75,1460,10584,1.0,0,0,3,990,470,1997,0,1219 S 124th St,Seattle,WA 98168,USA,7.621141209,240500.0
2014/6/4 0:00,4,2.0,2120,8701,1.5,0,0,4,2120,0,1960,2001,2006 S 257th St,Des Moines,WA 98198,USA,6.162212132,250000.0
2014/6/4 0:00,3,2.0,1710,7225,2.0,0,0,4,1710,0,1988,0,3030 SW 346th Pl,Federal Way,WA 98023,USA,6.294464037,250500.0
2014/6/4 0:00,3,1.5,1810,29308,1.0,0,0,3,950,860,1983,2009,20609 SE 271st St,Covington,WA 98042,USA,6.927422206,261000.0
2014/6/4 0:00,3,2.25,2080,4252,1.5,0,0,3,1550,530,2003,0,20442 137th Ave SE,Kent,WA 98042,USA,6.062285019,270000.0
2014/6/4 0:00,3,2.5,1720,8755,1.0,0,0,3,1000,720,1983,2009,31607 45th Pl SW,Federal Way,WA 98023,USA,6.959519774,274999.9999
2014/6/4 0:00,2,1.0,770,8149,1.0,0,0,5,770,0,1948,1985,15346-15348 25th Ave NE,Shoreline,WA 98155,USA,7.171590625,275000.0
2014/6/4 0:00,2,1.0,960,4920,1.0,0,0,3,960,0,1942,1999,9007 4th Ave NW,Seattle,WA 98117,USA,7.151343844,280000.0
2014/6/4 0:00,3,2.5,2437,5136,2.0,0,0,3,2437,0,2011,0,157 Pike St NE,Auburn,WA 98002,USA,7.586015764,285000.0
2014/6/4 0:00,3,2.0,1670,7757,1.0,0,0,3,1670,0,1992,0,10009 SE 247th Pl,Kent,WA 98030,USA,6.615456467,289950.0
2014/6/4 0:00,3,2.0,1350,11150,1.0,0,0,3,1110,240,1995,0,42321 SE 171st St,North Bend,WA 98045,USA,7.685498644,310000.0
2014/6/4 0:00,3,1.0,1010,5400,1.0,0,0,3,1010,0,1959,1989,3100-3198 S Byron St,Seattle,WA 98144,USA,6.390661992,317000.0
2014/6/4 0:00,3,1.5,1650,9380,1.0,0,0,5,1130,520,1978,0,16710 133rd Pl SE,Renton,WA 98058,USA,6.43866999,320000.0001
2014/6/4 0:00,3,1.0,1210,7440,1.0,0,0,3,1210,0,1949,1998,15243 6th Ave NE,Shoreline,WA 98155,USA,6.580476276,324950.0
2014/6/4 0:00,4,1.75,1650,7800,1.0,0,0,3,1650,0,1968,1997,15035-15041 SE Fairwood Blvd,Renton,WA 98058,USA,7.659009871,327500.0
2014/6/4 0:00,3,1.0,1070,7140,1.0,0,0,3,1070,0,1989,0,3510 S Holly St,Seattle,WA 98118,USA,6.873570514,327500.0
2014/6/4 0:00,4,2.75,2540,7210,1.0,0,0,4,1600,940,1979,0,15901-15999 131st Pl SE,Renton,WA 98058,USA,7.935425874,335000.0
2014/6/4 0:00,3,1.75,2190,12626,2.0,0,0,4,2190,0,1978,2000,14000 SE 241st St,Kent,WA 98042,USA,6.991134492,340000.0
2014/6/4 0:00,2,1.75,1650,4000,1.0,0,0,4,950,700,1947,1988,4541 11th Ave S,Seattle,WA 98108,USA,6.588885211,355000.0
2014/6/4 0:00,4,2.5,2310,8030,2.0,0,0,3,2310,0,1978,0,15929 Broadway Ave NE,Duvall,WA 98019,USA,7.007873355,364949.9999
2014/6/4 0:00,2,1.0,1250,8100,1.0,0,0,4,1250,0,1947,1988,13727 1st Ave NE,Seattle,WA 98125,USA,6.558843595,365000.0
2014/6/4 0:00,3,1.5,1420,4500,1.0,0,0,3,1420,0,1959,1989,2142 N 90th St,Seattle,WA 98103,USA,6.18015538,371000.0
2014/6/4 0:00,4,1.75,2200,7475,1.0,0,0,5,1100,1100,1955,0,6609 43rd Ave S,Seattle,WA 98118,USA,6.609702975,375000.0
2014/6/4 0:00,2,1.0,820,6250,1.0,0,0,4,820,0,1922,0,6018 41st Ave SW,Seattle,WA 98136,USA,7.57743184,375000.0
2014/6/4 0:00,3,2.25,1250,7500,1.0,0,0,5,1250,0,1942,0,10111 32nd Pl SW,Seattle,WA 98146,USA,7.655845054,390000.0001
2014/6/4 0:00,3,1.0,1240,11108,1.0,0,0,4,1240,0,1952,0,1348 SW 175th St,Normandy Park,WA 98166,USA,7.403377319,389999.9999
2014/6/4 0:00,4,2.5,2150,7303,2.0,0,0,3,2150,0,2005,0,2709 NE 22nd St,Renton,WA 98056,USA,6.885129771,392500.0
2014/6/4 0:00,3,1.5,2080,5244,1.0,0,0,3,1190,890,1959,1989,11812 33rd Ave NE,Seattle,WA 98125,USA,6.560760221,399950.0
2014/6/4 0:00,3,2.0,2260,11305,1.0,0,0,3,1130,1130,1986,0,2811 Mill Ave S,Renton,WA 98055,USA,7.237717852,400000.0
2014/6/4 0:00,3,1.75,1530,10731,1.0,0,0,3,1530,0,1986,0,18917 72nd Ct NE,Kenmore,WA 98028,USA,7.264676953,400000.0
2014/6/4 0:00,3,1.75,1840,5101,1.0,0,0,5,1040,800,1952,1998,4902 12th Ave S,Seattle,WA 98108,USA,6.750150286,411715.0
2014/6/4 0:00,4,2.5,2000,5962,2.0,0,0,3,2000,0,1999,0,720 N 193rd Pl,Shoreline,WA 98133,USA,6.301062366,415000.0
2014/6/4 0:00,3,2.5,2060,4399,2.0,0,0,3,2060,0,2007,0,34214 SE Carmichael St,Snoqualmie,WA 98065,USA,7.750724624,418500.0001
2014/6/4 0:00,4,2.5,2460,5091,2.0,0,0,3,2460,0,2003,0,SE 170th Pl,Renton,WA 98058,USA,6.891948217,427500.0
2014/6/4 0:00,2,1.75,1500,6800,1.0,0,0,4,910,590,1942,1982,9702 12th Ave NW,Seattle,WA 98117,USA,6.353263909,437000.0
2014/6/4 0:00,5,2.5,2300,23345,1.0,0,0,5,1170,1130,1967,0,16930 SE 144th St,Renton,WA 98059,USA,7.558701342,453500.0001
2014/6/4 0:00,3,1.75,1420,1189,3.0,0,0,3,1420,0,2006,0,514 N 46th St,Seattle,WA 98103,USA,7.470830109,455000.0
2014/6/4 0:00,3,2.0,1800,12669,1.0,0,0,3,1800,0,1956,1990,10406 126th Ave NE,Kirkland,WA 98033,USA,6.38793127,470000.0
2014/6/4 0:00,3,2.5,2340,59058,1.0,0,0,3,2340,0,1985,0,21924 234th Ave SE,Maple Valley,WA 98038,USA,6.082248786,484999.9999
2014/6/4 0:00,3,2.5,1520,2208,2.0,0,0,3,1040,480,2007,0,2537 13th Ave W,Seattle,WA 98119,USA,7.035253531,499950.0
2014/6/4 0:00,5,3.0,2920,11440,2.0,0,0,3,2920,0,2003,0,18202 Dayton Ave N,Shoreline,WA 98133,USA,7.94070153,500000.0
2014/6/4 0:00,3,3.25,1540,1487,2.0,0,0,3,1540,0,2011,0,886 3rd Ave NE,Issaquah,WA 98029,USA,7.742131757,520000.0
2014/6/4 0:00,3,2.0,1540,7800,1.0,0,0,3,1540,0,2004,2003,10340 38th Ave NE,Seattle,WA 98125,USA,6.308729196,525000.0
2014/6/4 0:00,4,1.75,2020,7029,1.0,0,0,4,1430,590,1979,0,10916 159th Ave NE,Redmond,WA 98052,USA,7.873647962,531999.9999
2014/6/4 0:00,3,2.5,1820,4910,2.0,0,0,3,1820,0,1993,0,25756 SE 41st St,Issaquah,WA 98029,USA,7.310229513,532000.0001
2014/6/4 0:00,3,2.5,1710,2300,2.0,0,0,3,1570,140,2005,0,7874 148th Ct NE,Redmond,WA 98052,USA,6.297786209,539000.0
2014/6/4 0:00,5,2.5,2730,17240,1.0,0,0,5,1660,1070,1958,0,18718 56th Ave NE,Kenmore,WA 98028,USA,7.607709489,545000.0
2014/6/4 0:00,4,2.25,2740,88426,2.0,0,0,3,2740,0,1991,0,14324 250th Pl SE,Issaquah,WA 98027,USA,6.512404309,549000.0001
2014/6/4 0:00,4,2.75,3370,12447,2.0,0,0,3,3370,0,1991,0,14257 212th Dr NE,Woodinville,WA 98077,USA,7.814158098,557125.0002
2014/6/4 0:00,3,2.5,2070,12708,2.0,0,0,3,2070,0,1996,0,8203 120th Pl SE,Newcastle,WA 98056,USA,6.425187788,560000.0
2014/6/4 0:00,5,2.5,2650,11455,1.0,0,0,3,1400,1250,1961,2004,527 171st Pl NE,Bellevue,WA 98008,USA,6.897013337,564999.9999
2014/6/4 0:00,3,2.25,1830,7897,1.0,0,0,4,1290,540,1986,0,17801 NE 102nd Ct,Redmond,WA 98052,USA,6.049231269,572000.0001
2014/6/4 0:00,6,2.75,2630,16411,1.0,0,0,4,1650,980,1974,0,2317-2399 185th Pl NE,Redmond,WA 98052,USA,7.821414129,582999.9999
2014/6/4 0:00,3,2.5,1780,1487,3.0,0,0,3,1600,180,2006,0,3840 Evanston Ave N,Seattle,WA 98103,USA,6.753191405,586500.0
2014/6/4 0:00,4,2.5,4060,9734,1.0,0,4,3,2150,1910,1977,2004,19304 65th Ave NE,Kenmore,WA 98028,USA,6.130292494,603500.0
2014/6/4 0:00,4,3.5,2910,5260,2.0,0,0,3,2910,0,2012,1912,9311 Nye Ave SE,Snoqualmie,WA 98065,USA,7.418209706,610000.0001
2014/6/4 0:00,4,2.25,2500,8500,1.0,0,0,4,1600,900,1978,2000,4615 158th Ave SE,Bellevue,WA 98006,USA,6.421227374,645999.9999
2014/6/4 0:00,4,2.5,3290,6203,2.0,0,0,3,3290,0,2008,0,36011 SE Kendall Peak St,Snoqualmie,WA 98065,USA,7.084091188,648000.0
2014/6/4 0:00,3,2.25,2560,41346,2.0,0,0,3,2560,0,1986,0,12923 206th Ct SE,Issaquah,WA 98027,USA,7.845289646,658587.9998
2014/6/4 0:00,4,2.5,2770,45514,2.0,0,0,4,2770,0,1989,0,18630 NE 202nd St,Woodinville,WA 98077,USA,6.993321053,685000.0002
2014/6/4 0:00,3,2.25,2370,9619,1.0,0,0,4,1650,720,1973,0,18119 NE 30th St,Redmond,WA 98052,USA,6.925988224,745999.9999
2014/6/4 0:00,4,2.5,2730,36183,2.0,0,0,3,2730,0,1986,0,11511 159th Ave NE,Redmond,WA 98052,USA,7.192565852,759999.9999
2014/6/4 0:00,3,2.0,1990,3990,1.0,0,0,5,1130,860,1912,0,4117 Bagley Ave N,Seattle,WA 98103,USA,7.125745314,760500.0
2014/6/4 0:00,4,3.0,4410,5104,2.0,0,0,3,3400,1010,2006,0,6820 Pinehurst Ave SE,Snoqualmie,WA 98065,USA,6.188676661,765000.0
2014/6/4 0:00,3,2.25,2430,5500,2.0,0,0,3,1810,620,1989,0,625 8th Ave,Kirkland,WA 98033,USA,6.320792241,791000.0
2014/6/4 0:00,4,2.5,2700,9320,2.0,0,0,4,2700,0,1994,0,1317 5th Ln,Kirkland,WA 98033,USA,7.376755968,837500.0
2014/6/4 0:00,3,3.25,4720,32467,2.0,0,2,3,3190,1530,1998,2006,10510 172nd Ct SE,Renton,WA 98059,USA,6.975966353,860000.0002
2014/6/4 0:00,3,1.75,2090,4725,2.0,0,0,3,1610,480,1947,2013,2825 W Elmore Pl,Seattle,WA 98199,USA,7.268348316,865000.0
2014/6/4 0:00,4,2.75,3790,10669,2.0,0,0,3,3790,0,1999,0,1223 269th Ave SE,Sammamish,WA 98075,USA,7.685562714,874999.9999
2014/6/4 0:00,4,2.5,2770,8642,2.0,0,0,4,2770,0,1987,0,14583 NE 58th St,Bellevue,WA 98007,USA,7.309332556,907500.0
2014/6/4 0:00,5,3.5,3280,4000,2.0,0,0,3,2440,840,2003,0,8309 30th Ave NW,Seattle,WA 98117,USA,6.142724093,988999.9999
2014/6/4 0:00,5,2.75,2660,8737,1.0,0,4,5,1470,1190,1969,0,4435 140th Ave SE,Bellevue,WA 98006,USA,7.469904476,1100000.0
2014/6/4 0:00,5,3.5,3880,13885,2.0,0,3,4,2540,1340,1979,0,13800 SE 43rd St,Bellevue,WA 98006,USA,6.946192208,1126000.0
2014/6/5 0:00,3,1.0,1010,7560,1.0,0,0,3,1010,0,1958,2004,17026 124th Ave SE,Renton,WA 98058,USA,7.219228277,189000.0
2014/6/5 0:00,4,1.5,1920,10403,1.0,0,0,3,1370,550,1959,1989,2352 SW 338th St,Federal Way,WA 98023,USA,7.293205273,210000.0
2014/6/5 0:00,2,2.5,1150,2064,2.0,0,0,3,1150,0,2004,2003,27852 31st Pl S,Auburn,WA 98001,USA,6.580470933,214100.0
2014/6/5 0:00,2,1.0,1190,7408,1.0,0,0,3,830,360,1941,1994,10427 18th Ave S,Seattle,WA 98168,USA,7.333292362,228999.9999
2014/6/5 0:00,3,1.0,1130,10650,1.0,0,0,3,1130,0,1954,2005,18504 38th Ave S,SeaTac,WA 98188,USA,6.260523992,237000.0
2014/6/5 0:00,4,2.5,2068,7242,2.0,0,0,4,2068,0,1976,1992,30036-30116 42nd Pl S,Auburn,WA 98001,USA,7.211691026,237227.8571
2014/6/5 0:00,3,1.0,1150,4825,1.0,0,0,4,1150,0,1957,2001,450 NE Birch St,Issaquah,WA 98027,USA,6.831511467,240000.0
2014/6/5 0:00,3,2.5,1510,10384,1.0,0,0,2,1030,480,1976,0,17732 199th Pl NE,Woodinville,WA 98077,USA,6.965062659,250000.0
2014/6/5 0:00,3,2.5,1610,6176,2.0,0,0,3,1610,0,1994,0,26300 127th Ave SE,Kent,WA 98030,USA,7.72084072,255000.0
2014/6/5 0:00,4,2.75,2330,7642,1.0,0,0,3,1800,530,1990,2009,2829 SW 342nd Pl,Federal Way,WA 98023,USA,7.358968291,257000.0
2014/6/5 0:00,4,2.5,2100,4237,2.0,0,0,3,2100,0,2006,0,12519 SE 236th Pl,Kent,WA 98031,USA,7.269290569,268500.0001
2014/6/5 0:00,3,1.0,1690,4250,1.0,0,0,3,1020,670,1967,2011,12035-12225 61st Ave S,Seattle,WA 98178,USA,6.921707243,269000.0
2014/6/5 0:00,3,1.5,1890,9450,1.0,0,0,3,1090,800,1957,2000,13405 5th Ave SW,Burien,WA 98146,USA,6.566770983,270000.0001
2014/6/5 0:00,3,1.0,1500,13500,1.0,0,0,4,1500,0,1968,0,20147 SE 152nd St,Renton,WA 98059,USA,7.022022275,270000.0001
2014/6/5 0:00,3,3.0,1390,1080,2.0,0,0,3,1140,250,2006,0,4022 S Bozeman St,Seattle,WA 98118,USA,7.62371364,275000.0
2014/6/5 0:00,3,2.0,1750,9750,1.0,0,0,3,1350,400,1961,2004,2640 S 227th Pl,Des Moines,WA 98198,USA,7.562452243,279950.0001
2014/6/5 0:00,3,2.0,1680,8424,1.0,0,0,3,1680,0,1993,0,710 Victor St,Enumclaw,WA 98022,USA,7.556580596,289000.0
2014/6/5 0:00,5,2.5,2490,7666,1.0,0,0,4,1490,1000,1989,0,12621 SE 222nd Pl,Kent,WA 98031,USA,6.106547381,292000.0
2014/6/5 0:00,4,2.5,1910,5000,2.0,0,0,3,1910,0,2005,0,22840 SE 269th St,Maple Valley,WA 98038,USA,7.525844998,297500.0
2014/6/5 0:00,4,1.75,1560,31299,1.0,0,0,4,1560,0,1965,0,13228 SE 294th Pl,Auburn,WA 98092,USA,7.550230329,299950.0
2014/6/5 0:00,3,2.5,1660,3990,2.0,0,0,3,1660,0,2009,0,8132 Wolcott Ave S,Seattle,WA 98118,USA,6.457216897,324500.0
2014/6/5 0:00,4,2.5,2610,4781,2.0,0,0,3,2610,0,2009,0,37540 32nd Pl S,Auburn,WA 98001,USA,6.199611394,335000.0
2014/6/5 0:00,3,2.0,1170,5360,1.0,0,0,3,1170,0,1919,2001,9432 25th Ave SW,Seattle,WA 98106,USA,6.724686564,335000.0
2014/6/5 0:00,4,2.5,2070,4500,2.0,0,0,3,2070,0,2004,2003,28129 237th Ave SE,Maple Valley,WA 98038,USA,7.289886717,343000.0
2014/6/5 0:00,3,2.5,2600,5540,2.0,0,0,3,2600,0,2004,2003,28635 226th Ave SE,Maple Valley,WA 98038,USA,7.428520523,355500.0
2014/6/5 0:00,2,1.0,920,4095,1.0,0,0,4,920,0,1914,1945,5968 44th Ave S,Seattle,WA 98118,USA,7.467231162,356000.0
2014/6/5 0:00,4,2.5,2390,6426,2.0,0,0,3,2390,0,1999,0,5608 Elizabeth Loop SE,Auburn,WA 98092,USA,7.646734928,359799.9999
2014/6/5 0:00,3,1.5,1180,12324,1.0,0,0,3,800,380,1981,2013,2522 230th Ave NE,Sammamish,WA 98074,USA,6.27780697,372500.0
2014/6/5 0:00,3,1.75,960,8106,1.0,0,0,3,960,0,1962,2003,13780 NE 77th Pl,Redmond,WA 98052,USA,7.165747143,375000.0
2014/6/5 0:00,4,2.75,2420,5773,2.0,0,0,3,2420,0,2005,0,25025 234th Pl SE,Maple Valley,WA 98038,USA,7.654325,375999.9999
2014/6/5 0:00,3,2.25,1710,11500,1.0,0,0,3,1210,500,1978,0,19215 58th Ave NE,Kenmore,WA 98028,USA,6.167723216,385000.0
2014/6/5 0:00,3,2.0,1463,868,3.0,0,0,3,1463,0,2003,0,7538 Roosevelt Way NE,Seattle,WA 98115,USA,7.858640992,389999.9999
2014/6/5 0:00,4,3.0,1980,7931,1.0,0,0,4,1160,820,1983,0,16723 Corliss Pl N,Shoreline,WA 98133,USA,7.304653171,395000.0
2014/6/5 0:00,3,1.75,1460,22651,1.0,0,0,4,1460,0,1961,2001,12921 231st Ave SE,Issaquah,WA 98027,USA,6.062470405,395000.0
2014/6/5 0:00,4,2.5,2658,3960,2.0,0,0,3,2658,0,2014,0,2723 55th St SE,Auburn,WA 98092,USA,6.59073677,411605.0001
2014/6/5 0:00,3,2.0,1330,8100,1.0,0,0,4,1330,0,1969,0,13817 125th Ave NE,Kirkland,WA 98034,USA,6.945797105,420642.8571
2014/6/5 0:00,4,2.75,2440,15349,2.0,0,1,4,2440,0,1957,2001,21212 Occidental Ave S,Des Moines,WA 98198,USA,6.98067598,425000.0
2014/6/5 0:00,3,1.75,1980,6250,1.0,0,1,5,1090,890,1910,0,5256 42nd Ave SW,Seattle,WA 98136,USA,6.484411422,440825.0
2014/6/5 0:00,4,2.5,2340,3784,2.0,0,0,3,2340,0,2008,0,908 SW Austin St,Seattle,WA 98106,USA,6.421984643,445000.0
2014/6/5 0:00,3,2.5,2170,4912,2.0,0,0,3,2170,0,2003,0,7546 NE 204th Pl,Kenmore,WA 98028,USA,6.174450419,449950.0
2014/6/5 0:00,4,1.0,2000,4676,1.5,0,0,3,1250,750,1916,1986,5421-5499 52nd Terrace S,Seattle,WA 98118,USA,7.37439829,449999.9999
2014/6/5 0:00,4,1.75,2000,6032,1.0,0,2,3,1300,700,1959,1989,4404 SW 101st St,Seattle,WA 98146,USA,6.666930644,453500.0
2014/6/5 0:00,4,1.75,1670,9886,1.0,0,0,5,1670,0,1947,0,13205 39th Ave NE,Seattle,WA 98125,USA,6.359666196,456000.0
2014/6/5 0:00,3,2.25,1530,1245,2.0,0,0,3,1050,480,2014,0,2716 E Yesler Way,Seattle,WA 98122,USA,7.337552597,465000.0
